ID,Zone,Village,Resource,Total_Storage_MWh,Start_Storage_MWh,Change_in_Storage_MWh
1239,1,413,batt_tim413,1.171554637598944,0.0,1.171554637598944
1242,1,414,batt_tim414,1.051001018306994,0.0,1.051001018306994
1245,1,415,batt_tim415,0.8834082221754994,0.0,0.8834082221754994
1248,1,416,batt_tim416,1.1904323639982548,0.0,1.1904323639982548
1251,1,417,batt_tim417,0.21096514353970053,0.0,0.21096514353970053
1254,1,418,batt_tim418,0.34658192620311973,0.0,0.34658192620311973
1257,1,419,batt_tim419,0.38425867275602155,0.0,0.38425867275602155
1260,1,420,batt_tim420,0.502906206540758,0.0,0.502906206540758
1263,1,421,batt_tim421,0.22790604103039988,0.0,0.22790604103039988
1266,1,422,batt_tim422,0.7289001627720515,0.0,0.7289001627720515
1269,1,423,batt_tim423,1.194138756010756,0.0,1.194138756010756
1272,1,424,batt_tim424,0.6328595396639217,0.0,0.6328595396639217
1275,1,425,batt_tim425,1.1018674507718602,0.0,1.1018674507718602
1278,1,426,batt_tim426,0.3051386271580149,0.0,0.3051386271580149
1281,1,427,batt_tim427,1.2752057936628565,0.0,1.2752057936628565
1284,1,428,batt_tim428,1.326046349782579,0.0,1.326046349782579
1287,1,429,batt_tim429,0.7609394957550158,0.0,0.7609394957550158
1290,1,430,batt_tim430,0.9643726880127604,0.0,0.9643726880127604
1293,1,431,batt_tim431,0.8174907204694726,0.0,0.8174907204694726
1296,1,432,batt_tim432,0.8230818529275106,0.0,0.8230818529275106
1299,1,433,batt_tim433,1.0529310062135764,0.0,1.0529310062135764
1302,1,434,batt_tim434,0.5123286979619904,0.0,0.5123286979619904
1305,1,435,batt_tim435,0.5311764428405265,0.0,0.5311764428405265
1308,1,436,batt_tim436,0.7044468224348815,0.0,0.7044468224348815
1311,1,437,batt_tim437,1.2468719440953777,0.0,1.2468719440953777
1314,1,438,batt_tim438,1.2563616809081442,0.0,1.2563616809081442
1317,1,439,batt_tim439,0.5876459480950568,0.0,0.5876459480950568
1320,1,440,batt_tim440,0.5273885363186981,0.0,0.5273885363186981
1323,1,441,batt_tim441,0.6780969632185432,0.0,0.6780969632185432
1326,1,442,batt_tim442,0.427575059547782,0.0,0.427575059547782
1329,1,443,batt_tim443,1.3768140296762768,0.0,1.3768140296762768
1332,1,444,batt_tim444,0.5970919083245256,0.0,0.5970919083245256
1335,1,445,batt_tim445,1.8289715959097284,0.0,1.8289715959097284
1338,1,446,batt_tim446,0.8249615174697035,0.0,0.8249615174697035
1341,1,447,batt_tim447,0.830632909349795,0.0,0.830632909349795
1344,1,448,batt_tim448,0.6705317529525705,0.0,0.6705317529525705
1347,1,449,batt_tim449,0.8588687343050111,0.0,0.8588687343050111
1350,1,450,batt_tim450,1.6255189969068053,0.0,1.6255189969068053
1353,1,451,batt_tim451,4.665355221742325,0.0,4.665355221742325
1356,1,452,batt_tim452,1.4729131119719443,0.0,1.4729131119719443
1359,1,453,batt_tim453,1.4729715438428725,0.0,1.4729715438428725
1362,1,454,batt_tim454,1.7291412927355627,0.0,1.7291412927355627
1365,1,455,batt_tim455,1.1037556277092726,0.0,1.1037556277092726
1368,1,456,batt_tim456,1.4710241194250058,0.0,1.4710241194250058
1371,1,457,batt_tim457,1.194167654937999,0.0,1.194167654937999
1374,1,458,batt_tim458,1.8985752508591707,0.0,1.8985752508591707
1377,1,459,batt_tim459,0.5914481653228273,0.0,0.5914481653228273
1380,1,460,batt_tim460,1.0472538213260478,0.0,1.0472538213260478
1383,1,461,batt_tim461,1.6255079658077012,0.0,1.6255079658077012
1386,1,462,batt_tim462,1.6311510791842492,0.0,1.6311510791842492
1389,1,463,batt_tim463,1.2789380122003438,0.0,1.2789380122003438
1392,1,464,batt_tim464,1.7913098742597855,0.0,1.7913098742597855
1395,1,465,batt_tim465,0.934208083902585,0.0,0.934208083902585
1398,1,466,batt_tim466,2.934668891659483,0.0,2.934668891659483
1401,1,467,batt_tim467,0.31642481215817925,0.0,0.31642481215817925
1404,1,468,batt_tim468,1.4842839268733272,0.0,1.4842839268733272
1407,1,469,batt_tim469,0.8061237219938594,0.0,0.8061237219938594
1410,1,470,batt_tim470,0.5104550075758494,0.0,0.5104550075758494
1413,1,471,batt_tim471,1.0641943927455513,0.0,1.0641943927455513
1416,1,472,batt_tim472,0.38613625497151804,0.0,0.38613625497151804
1419,1,473,batt_tim473,0.2561660600393371,0.0,0.2561660600393371
1422,1,474,batt_tim474,0.3691718232271494,0.0,0.3691718232271494
1425,1,475,batt_tim475,0.6837326584796954,0.0,0.6837326584796954
1428,1,476,batt_tim476,0.3465580230729474,0.0,0.3465580230729474
1431,1,477,batt_tim477,0.751525053490954,0.0,0.751525053490954
1434,1,478,batt_tim478,1.113146866720129,0.0,1.113146866720129
1437,1,479,batt_tim479,1.0868129797836783,0.0,1.0868129797836783
1440,1,480,batt_tim480,0.49726851158960134,0.0,0.49726851158960134
1443,1,481,batt_tim481,1.0510483203747671,0.0,1.0510483203747671
1446,1,482,batt_tim482,1.0077197739615866,0.0,1.0077197739615866
1449,1,483,batt_tim483,2.1699045866247824,0.0,2.1699045866247824
1452,1,484,batt_tim484,0.7232922860052325,0.0,0.7232922860052325
1455,1,485,batt_tim485,0.8513700089218854,0.0,0.8513700089218854
1458,1,486,batt_tim486,0.6968866921924052,0.0,0.6968866921924052
1461,1,487,batt_tim487,1.0773401242536158,0.0,1.0773401242536158
1464,1,488,batt_tim488,0.9135429717314602,0.0,0.9135429717314602
1467,1,489,batt_tim489,0.6874864785795779,0.0,0.6874864785795779
1470,1,490,batt_tim490,0.4916160521102736,0.0,0.4916160521102736
1473,1,491,batt_tim491,0.9606366159671312,0.0,0.9606366159671312
1476,1,492,batt_tim492,0.37104670346580415,0.0,0.37104670346580415
1479,1,493,batt_tim493,2.9177244647635083,0.0,2.9177244647635083
1482,1,494,batt_tim494,1.032212334017372,0.0,1.032212334017372
1485,1,495,batt_tim495,1.8552595763181308,0.0,1.8552595763181308
1488,1,496,batt_tim496,0.9041379996105998,0.0,0.9041379996105998
1491,1,497,batt_tim497,0.5179703120955059,0.0,0.5179703120955059
1494,1,498,batt_tim498,0.7609309119089946,0.0,0.7609309119089946
1497,1,499,batt_tim499,0.38802131909842213,0.0,0.38802131909842213
1500,1,500,batt_tim500,0.8833393280504068,0.0,0.8833393280504068
1503,1,501,batt_tim501,0.6705604458696859,0.0,0.6705604458696859
1506,1,502,batt_tim502,0.704418742837119,0.0,0.704418742837119
1509,1,503,batt_tim503,0.9455393013858945,0.0,0.9455393013858945
1512,1,504,batt_tim504,0.8250133929427946,0.0,0.8250133929427946
1515,1,505,batt_tim505,0.8626642252523948,0.0,0.8626642252523948
1518,1,506,batt_tim506,0.8928252176395426,0.0,0.8928252176395426
1521,1,507,batt_tim507,1.096179062349135,0.0,1.096179062349135
1524,1,508,batt_tim508,0.2900737017631687,0.0,0.2900737017631687
1527,1,509,batt_tim509,0.37106785935907777,0.0,0.37106785935907777
1530,1,510,batt_tim510,0.3089108185191225,0.0,0.3089108185191225
1533,1,511,batt_tim511,0.772289173648616,0.0,0.772289173648616
1536,1,512,batt_tim512,0.42567452175673154,0.0,0.42567452175673154
1539,1,513,batt_tim513,0.5838729196839508,0.0,0.5838729196839508
1542,1,514,batt_tim514,0.8174359596671705,0.0,0.8174359596671705
1545,1,515,batt_tim515,0.6931627220089942,0.0,0.6931627220089942
1548,1,516,batt_tim516,0.8230962537308029,0.0,0.8230962537308029
1551,1,517,batt_tim517,0.6460477421375249,0.0,0.6460477421375249
1554,1,518,batt_tim518,0.41250817035871856,0.0,0.41250817035871856
1557,1,519,batt_tim519,0.33904745735716946,0.0,0.33904745735716946
1560,1,520,batt_tim520,0.9756513265330288,0.0,0.9756513265330288
1563,1,521,batt_tim521,0.7835495659133381,0.0,0.7835495659133381
1566,1,522,batt_tim522,0.6630161007589921,0.0,0.6630161007589921
1569,1,523,batt_tim523,0.27688734376291674,0.0,0.27688734376291674
1572,1,524,batt_tim524,0.6497968557849368,0.0,0.6497968557849368
1575,1,525,batt_tim525,0.5989834134024822,0.0,0.5989834134024822
1578,1,526,batt_tim526,0.4972451421466553,0.0,0.4972451421466553
1581,1,527,batt_tim527,0.48596955719723867,0.0,0.48596955719723867
1584,1,528,batt_tim528,0.470897251882668,0.0,0.470897251882668
1587,1,529,batt_tim529,1.4522549732231367,0.0,1.4522549732231367
1590,1,530,batt_tim530,0.9021770689436855,0.0,0.9021770689436855
1593,1,531,batt_tim531,1.1169283802546548,0.0,1.1169283802546548
1596,1,532,batt_tim532,1.3580188534912716,0.0,1.3580188534912716
1599,1,533,batt_tim533,0.34093003704881863,0.0,0.34093003704881863
1602,1,534,batt_tim534,0.4916176466867274,0.0,0.4916176466867274
1605,1,535,batt_tim535,0.6856180082656324,0.0,0.6856180082656324
1608,1,536,batt_tim536,0.5160725873199764,0.0,0.5160725873199764
1611,1,537,batt_tim537,0.6102850135433943,0.0,0.6102850135433943
1614,1,538,batt_tim538,0.3974237238611136,0.0,0.3974237238611136
1617,1,539,batt_tim539,0.5349381432295135,0.0,0.5349381432295135
1620,1,540,batt_tim540,0.7553212260945306,0.0,0.7553212260945306
1623,1,541,batt_tim541,1.067998654286177,0.0,1.067998654286177
1626,1,542,batt_tim542,1.0435101469415018,0.0,1.0435101469415018
1629,1,543,batt_tim543,0.8513582724901094,0.0,0.8513582724901094
1632,1,544,batt_tim544,0.9191874555810683,0.0,0.9191874555810683
1635,1,545,batt_tim545,0.8080409176539265,0.0,0.8080409176539265
1638,1,546,batt_tim546,0.6159340159091187,0.0,0.6159340159091187
1641,1,547,batt_tim547,1.0472699465795339,0.0,1.0472699465795339
1644,1,548,batt_tim548,0.6366598036855703,0.0,0.6366598036855703
1647,1,549,batt_tim549,1.6764166448922568,0.0,1.6764166448922568
1650,1,550,batt_tim550,0.8099376347995005,0.0,0.8099376347995005
1653,1,551,batt_tim551,0.5141922462632088,0.0,0.5141922462632088
1656,1,552,batt_tim552,0.8457371144914154,0.0,0.8457371144914154
1659,1,553,batt_tim553,0.6197041513641875,0.0,0.6197041513641875
1662,1,554,batt_tim554,1.222377878949142,0.0,1.222377878949142
1665,1,555,batt_tim555,0.3409266926625156,0.0,0.3409266926625156
1668,1,556,batt_tim556,0.9605691839822108,0.0,0.9605691839822108
1671,1,557,batt_tim557,0.9059767531238894,0.0,0.9059767531238894
1674,1,558,batt_tim558,1.0736097654723928,0.0,1.0736097654723928
1677,1,559,batt_tim559,0.6084009992115194,0.0,0.6084009992115194
1680,1,560,batt_tim560,0.9719034479886544,0.0,0.9719034479886544
1683,1,561,batt_tim561,0.7383692697169186,0.0,0.7383692697169186
1686,1,562,batt_tim562,0.48032273100763073,0.0,0.48032273100763073
1689,1,563,batt_tim563,0.8607521999814717,0.0,0.8607521999814717
1692,1,564,batt_tim564,0.43131240983670704,0.0,0.43131240983670704
1695,1,565,batt_tim565,0.42192844068250257,0.0,0.42192844068250257
1698,1,566,batt_tim566,1.2318729058750095,0.0,1.2318729058750095
1701,1,567,batt_tim567,0.34656940495009186,0.0,0.34656940495009186
1704,1,568,batt_tim568,0.5198460635342247,0.0,0.5198460635342247
1707,1,569,batt_tim569,1.563342400550184,0.0,1.563342400550184
1710,1,570,batt_tim570,0.49536706053285734,0.0,0.49536706053285734
1713,1,571,batt_tim571,0.4690024192425529,0.0,0.4690024192425529
1716,1,572,batt_tim572,0.7878639032454167,0.0,0.7878639032454167
1719,1,573,batt_tim573,0.29760122843961867,0.0,0.29760122843961867
1722,1,574,batt_tim574,0.2747115672857624,0.0,0.2747115672857624
